Sales ID,Count,Open Date,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N),Month,Month Order,Year
685322,1,6-Jul-2024,14,132120,1401,77,71-80,Scattered Clouds,62,6.9,,ESE,10,,0,N,N,N,Jul,7,2024
685323,1,6-Jul-2024,1,147160,1224,77,71-80,Scattered Clouds,62,6.9,,ESE,10,,0,N,N,N,Jul,7,2024
685324,1,6-Jul-2024,15,99110,1288,79,71-80,Clear,54,0,,North,7,,0,N,N,N,Jul,7,2024
685325,1,6-Jul-2024,1,132120,1224,79,71-80,Clear,54,0,,North,7,,0,N,N,N,Jul,7,2024
685326,1,6-Jul-2024,2,99110,1288,79,71-80,Clear,54,0,,North,7,,0,N,N,N,Jul,7,2024
685327,1,6-Jul-2024,1,147160,1215,79,71-80,Clear,54,0,,North,7,,0,N,N,N,Jul,7,2024
685328,1,6-Jul-2024,8,99110,1224,79,71-80,Clear,54,0,,North,7,,0,N,N,N,Jul,7,2024
685329,1,6-Jul-2024,1,132120,1402,77,71-80,Scattered Clouds,62,6.9,,ESE,10,,0,N,N,N,Jul,7,2024
685330,1,6-Jul-2024,1,132120,1224,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685331,1,6-Jul-2024,1,99110,1301,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685332,1,6-Jul-2024,4,99110,1224,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685333,1,6-Jul-2024,3,99110,1224,81,81-90,Clear,47,3.5,,Variable,7,,0,N,N,N,Jul,7,2024
685334,1,6-Jul-2024,3,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685335,1,6-Jul-2024,9,132120,1224,81,81-90,Clear,47,3.5,,Variable,7,,0,N,N,N,Jul,7,2024
685336,1,6-Jul-2024,1,99110,1336,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685337,1,6-Jul-2024,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685338,1,6-Jul-2024,3,132120,1401,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685339,1,6-Jul-2024,24,132120,1402,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685340,1,6-Jul-2024,3,132120,1401,77,71-80,Scattered Clouds,54,8.1,,ESE,10,,0,N,N,N,Jul,7,2024
685341,1,6-Jul-2024,1,99110,1288,82,81-90,Clear,44,9.2,,South,7,,0,N,N,N,Jul,7,2024
685342,1,6-Jul-2024,1,147160,1224,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685343,1,6-Jul-2024,1,99110,1301,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685344,1,6-Jul-2024,1,87110,1336,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685345,1,6-Jul-2024,1,99110,1288,82,81-90,Clear,44,9.2,,South,7,,0,N,N,N,Jul,7,2024
685346,1,6-Jul-2024,1,87110,1215,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685347,1,6-Jul-2024,1,99110,1224,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685348,1,6-Jul-2024,1,147160,1224,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685349,1,6-Jul-2024,3,99110,1217,82,81-90,Clear,44,9.2,,South,7,,0,N,N,N,Jul,7,2024
685350,1,6-Jul-2024,2,99110,1288,82,81-90,Clear,44,9.2,,South,7,,0,N,N,N,Jul,7,2024
685351,1,6-Jul-2024,1,132120,1224,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685352,1,6-Jul-2024,11,132120,1217,82,81-90,Clear,44,9.2,,South,7,,0,N,N,N,Jul,7,2024
685353,1,6-Jul-2024,1,99110,1215,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685354,1,6-Jul-2024,1,132120,1401,77,71-80,Partly Cloudy,60,11.5,,ESE,10,,0,N,N,N,Jul,7,2024
685355,1,6-Jul-2024,1,132120,1224,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685356,1,6-Jul-2024,1,99110,1224,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685357,1,6-Jul-2024,7,99110,1215,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685358,1,6-Jul-2024,11,99110,1301,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685359,1,6-Jul-2024,1,132120,1401,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685360,1,6-Jul-2024,1,147160,1224,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685361,1,6-Jul-2024,1,99110,1288,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685362,1,6-Jul-2024,1,99110,1217,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685363,1,6-Jul-2024,1,99110,1301,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685364,1,6-Jul-2024,1,99110,1224,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685365,1,6-Jul-2024,3,99110,1215,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685366,1,6-Jul-2024,17,147160,1402,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685367,1,6-Jul-2024,7,99110,1301,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685368,1,6-Jul-2024,2,99110,1402,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685369,1,6-Jul-2024,3,99110,1217,82.9,81-90,Clear,42,9.2,16.1,WSW,7,,0,N,N,N,Jul,7,2024
685370,1,6-Jul-2024,2,99110,1402,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685371,1,6-Jul-2024,3,99110,1222,73.9,71-80,Overcast,68,11.5,,East,10,,0,N,N,N,Jul,7,2024
685372,1,6-Jul-2024,1,132120,1301,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685373,1,6-Jul-2024,7,99110,1301,82,81-90,Clear,44,9.2,,WSW,7,,0,N,N,N,Jul,7,2024
685374,1,6-Jul-2024,1,99110,1224,82,81-90,Clear,44,9.2,,WSW,7,,0,N,N,N,Jul,7,2024
685375,1,6-Jul-2024,8,99110,1217,82,81-90,Clear,44,9.2,,WSW,7,,0,N,N,N,Jul,7,2024
685376,1,6-Jul-2024,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685377,1,6-Jul-2024,4,99110,1212,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685378,1,6-Jul-2024,1,147160,1224,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685379,1,6-Jul-2024,3,132120,1336,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685380,1,6-Jul-2024,1,99110,1401,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685381,1,6-Jul-2024,1,132120,1215,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685382,1,6-Jul-2024,1,132120,1212,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685383,1,6-Jul-2024,22,132120,1401,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685384,1,6-Jul-2024,4,99110,1288,82,81-90,Clear,44,9.2,,WSW,7,,0,N,N,N,Jul,7,2024
685385,1,6-Jul-2024,1,132120,1224,82,81-90,Clear,44,9.2,,WSW,7,,0,N,N,N,Jul,7,2024
685386,1,6-Jul-2024,3,132120,1336,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685387,1,6-Jul-2024,1,132120,1224,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685388,1,6-Jul-2024,1,99110,1288,82,81-90,Clear,44,9.2,,WSW,7,,0,N,N,N,Jul,7,2024
685389,1,6-Jul-2024,1,132120,1217,75.9,71-80,Overcast,64,11.5,,East,10,,0,N,N,N,Jul,7,2024
685390,1,6-Jul-2024,1,99110,1301,81,81-90,Clear,45,5.8,,West,7,,0,N,N,N,Jul,7,2024
685391,1,6-Jul-2024,1,26151,1301,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685392,1,6-Jul-2024,1,99110,1402,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685393,1,6-Jul-2024,7,99110,1217,81,81-90,Clear,45,5.8,,West,7,,0,N,N,N,Jul,7,2024
685394,1,6-Jul-2024,1,132120,1212,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685395,1,6-Jul-2024,11,132120,1402,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685396,1,6-Jul-2024,9,132120,1224,81,81-90,Clear,45,5.8,,West,7,,0,N,N,N,Jul,7,2024
685397,1,6-Jul-2024,1,99110,1222,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685398,1,6-Jul-2024,1,99110,1402,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685399,1,6-Jul-2024,4,99110,1288,81,81-90,Clear,45,5.8,,West,7,,0,N,N,N,Jul,7,2024
685400,1,6-Jul-2024,1,132120,1401,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685401,1,6-Jul-2024,7,132120,1212,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685402,1,6-Jul-2024,1,132120,1301,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685403,1,6-Jul-2024,11,99110,1215,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685404,1,6-Jul-2024,3,147160,1224,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685405,1,6-Jul-2024,3,147160,1402,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685406,1,6-Jul-2024,2,99110,1215,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685407,1,6-Jul-2024,1,99110,1215,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685408,1,6-Jul-2024,8,99110,1336,79,71-80,Scattered Clouds,60,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685409,1,6-Jul-2024,2,99110,1224,81,81-90,Clear,45,5.8,,West,7,,0,N,N,N,Jul,7,2024
685410,1,6-Jul-2024,3,99110,1217,82,81-90,Clear,47,6.9,,SSW,7,,0,N,N,N,Jul,7,2024
685411,1,6-Jul-2024,1,99110,1217,82,81-90,Clear,47,6.9,,SSW,7,,0,N,N,N,Jul,7,2024
685412,1,6-Jul-2024,5,26151,1224,78.1,71-80,Scattered Clouds,62,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685413,1,6-Jul-2024,1,147160,1301,78.1,71-80,Scattered Clouds,62,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685414,1,6-Jul-2024,1,87110,1215,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685415,1,6-Jul-2024,4,99110,1301,78.1,71-80,Scattered Clouds,62,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685416,1,6-Jul-2024,4,99110,1401,78.1,71-80,Scattered Clouds,62,12.7,,ESE,10,,0,N,N,N,Jul,7,2024
685417,1,6-Jul-2024,1,132120,1212,77,71-80,Scattered Clouds,64,6.9,,East,10,,0,N,N,N,Jul,7,2024
685418,1,6-Jul-2024,1,99110,1215,77,71-80,Scattered Clouds,64,6.9,,East,10,,0,N,N,N,Jul,7,2024
685419,1,6-Jul-2024,1,132120,1212,77,71-80,Scattered Clouds,64,6.9,,East,10,,0,N,N,N,Jul,7,2024
685420,1,6-Jul-2024,1,99110,1301,80.1,81-90,Clear,56,10.4,,SSW,7,,0,N,N,N,Jul,7,2024
685421,1,6-Jul-2024,2,99110,1215,77,71-80,Scattered Clouds,64,6.9,,East,10,,0,N,N,N,Jul,7,2024
685422,1,6-Jul-2024,4,99110,1301,77,71-80,Scattered Clouds,64,6.9,,East,10,,0,N,N,N,Jul,7,2024
685423,1,6-Jul-2024,1,99110,1401,77,71-80,Scattered Clouds,64,6.9,,East,10,,0,N,N,N,Jul,7,2024
685424,1,6-Jul-2024,2,87110,1288,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685425,1,6-Jul-2024,1,147160,1401,75,71-80,Scattered Clouds,71,4.6,,SE,8,,0,N,N,N,Jul,7,2024
685426,1,6-Jul-2024,1,99110,1402,75,71-80,Scattered Clouds,71,4.6,,SE,8,,0,N,N,N,Jul,7,2024
685427,1,6-Jul-2024,1,132120,1401,75,71-80,Scattered Clouds,71,4.6,,SE,8,,0,N,N,N,Jul,7,2024
685428,1,6-Jul-2024,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685429,1,6-Jul-2024,1,87110,1288,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685430,1,6-Jul-2024,1,99110,1288,78.1,71-80,Scattered Clouds,66,11.5,,South,9,,0,N,N,N,Jul,7,2024
685431,1,6-Jul-2024,1,26151,1212,78.1,71-80,Scattered Clouds,66,11.5,,South,9,,0,N,N,N,Jul,7,2024
685432,1,6-Jul-2024,1,26151,1212,78.1,71-80,Scattered Clouds,66,11.5,,South,9,,0,N,N,N,Jul,7,2024
685433,1,6-Jul-2024,1,99110,1215,75.9,71-80,Clear,67,9.2,,South,7,,0,N,N,N,Jul,7,2024
685434,1,6-Jul-2024,4,99110,1301,75.9,71-80,Partly Cloudy,69,12.7,,SSW,9,,0,N,N,N,Jul,7,2024
685435,1,6-Jul-2024,1,99110,1402,75.9,71-80,Partly Cloudy,69,12.7,,SSW,9,,0,N,N,N,Jul,7,2024
685436,1,6-Jul-2024,1,147160,1402,75.9,71-80,Partly Cloudy,69,12.7,,SSW,9,,0,N,N,N,Jul,7,2024
685437,1,6-Jul-2024,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685438,1,6-Jul-2024,1,99110,1401,75.9,71-80,Partly Cloudy,69,12.7,,SSW,9,,0,N,N,N,Jul,7,2024
685439,1,6-Jul-2024,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685440,1,6-Jul-2024,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685441,1,6-Jul-2024,2,99110,1301,73,71-80,Partly Cloudy,73,9.2,,South,9,,0,N,N,N,Jul,7,2024
685442,1,6-Jul-2024,17,147160,1402,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685443,1,6-Jul-2024,4,99110,1401,73,71-80,Partly Cloudy,73,9.2,,South,9,,0,N,N,N,Jul,7,2024
685444,1,6-Jul-2024,8,99110,1402,73,71-80,Partly Cloudy,73,9.2,,South,9,,0,N,N,N,Jul,7,2024
685445,1,6-Jul-2024,8,99110,1224,68,61-70,Clear,84,8.1,,South,7,,0,N,N,N,Jul,7,2024
685446,1,6-Jul-2024,3,99110,1288,66,61-70,Clear,90,9.2,,South,7,,0,N,N,N,Jul,7,2024
685447,1,7-Jul-2024,1,99110,1288,66,61-70,Clear,100,8.1,,SSE,7,,0,N,N,N,Jul,7,2024
685448,1,7-Jul-2024,11,147160,1215,68,61-70,Overcast,93,4.6,,SSE,10,,0,N,N,N,Jul,7,2024
685449,1,7-Jul-2024,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685450,1,7-Jul-2024,1,99110,1401,68,61-70,Overcast,94,3.5,,SSE,10,,0,N,N,N,Jul,7,2024
685451,1,7-Jul-2024,1,99110,1301,68,61-70,Overcast,94,3.5,,SSE,10,,0,N,N,N,Jul,7,2024
685452,1,7-Jul-2024,1,87110,1288,69.8,61-70,Overcast,88,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685453,1,7-Jul-2024,1,147160,1301,70,61-70,Clear,90,8.1,,SSE,7,,0,N,N,N,Jul,7,2024
685454,1,7-Jul-2024,1,87110,1301,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685455,1,7-Jul-2024,1,99110,1288,70,61-70,Clear,90,8.1,,SSE,7,,0,N,N,N,Jul,7,2024
685456,1,7-Jul-2024,1,99110,1224,69.8,61-70,Overcast,88,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685457,1,7-Jul-2024,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685458,1,7-Jul-2024,1,99110,1217,70,61-70,Clear,90,8.1,,SSE,7,,0,N,N,N,Jul,7,2024
685459,1,7-Jul-2024,2,132120,1224,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685460,1,7-Jul-2024,1,99110,1288,72,71-80,Clear,91,6.9,,SSE,7,,0,N,N,N,Jul,7,2024
685461,1,7-Jul-2024,1,132120,1401,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685462,1,7-Jul-2024,24,147160,1224,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685463,1,7-Jul-2024,8,99110,1212,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685464,1,7-Jul-2024,16,132120,1401,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685465,1,7-Jul-2024,1,132120,1401,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685466,1,7-Jul-2024,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685467,1,7-Jul-2024,1,132120,1217,71.6,71-80,Overcast,83,4.6,,SE,10,,0,N,N,N,Jul,7,2024
685468,1,7-Jul-2024,8,132120,1402,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685469,1,7-Jul-2024,1,99110,1215,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685470,1,7-Jul-2024,11,147160,1402,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685471,1,7-Jul-2024,11,147160,1402,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685472,1,7-Jul-2024,22,132120,1224,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685473,1,7-Jul-2024,1,147160,1217,72,71-80,Clear,91,6.9,,SSE,7,,0,N,N,N,Jul,7,2024
685474,1,7-Jul-2024,1,99110,1402,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685475,1,7-Jul-2024,1,147160,1402,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685476,1,7-Jul-2024,2,132120,1401,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685477,1,7-Jul-2024,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685478,1,7-Jul-2024,1,99110,1217,72,71-80,Clear,91,6.9,,SSE,7,,0,N,N,N,Jul,7,2024
685479,1,7-Jul-2024,8,99110,1224,72,71-80,Clear,91,6.9,,SSE,7,,0,N,N,N,Jul,7,2024
685480,1,7-Jul-2024,1,99110,1224,72,71-80,Clear,91,6.9,,SSE,7,,0,N,N,N,Jul,7,2024
685481,1,7-Jul-2024,1,99110,1402,72,71-80,Overcast,87,4.6,,ESE,10,,0,N,N,N,Jul,7,2024
685482,1,7-Jul-2024,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685483,1,7-Jul-2024,1,99110,1215,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685484,1,7-Jul-2024,1,87110,1401,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685485,1,7-Jul-2024,2,132120,1301,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685486,1,7-Jul-2024,3,99110,1224,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685487,1,7-Jul-2024,2,99110,1215,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685488,1,7-Jul-2024,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685489,1,7-Jul-2024,1,132120,1401,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685490,1,7-Jul-2024,2,99110,1217,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685491,1,7-Jul-2024,1,99110,1224,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685492,1,7-Jul-2024,1,99110,1224,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685493,1,7-Jul-2024,1,99110,1222,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685494,1,7-Jul-2024,2,99110,1288,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685495,1,7-Jul-2024,1,99110,1301,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685496,1,7-Jul-2024,1,99110,1336,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685497,1,7-Jul-2024,1,99110,1401,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685498,1,7-Jul-2024,1,147160,1212,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685499,1,7-Jul-2024,13,132120,1212,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685500,1,7-Jul-2024,3,99110,1224,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685501,1,7-Jul-2024,2,99110,1402,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685502,1,7-Jul-2024,1,99110,1288,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685503,1,7-Jul-2024,1,99110,1401,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685504,1,7-Jul-2024,1,99110,1224,75.9,71-80,Overcast,82,5.8,,SE,10,,0,N,N,N,Jul,7,2024
685505,1,7-Jul-2024,1,132120,1402,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685506,1,7-Jul-2024,1,99110,1288,75.9,71-80,Clear,82,9.2,16.1,South,7,,0,N,N,N,Jul,7,2024
685507,1,7-Jul-2024,1,132120,1215,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685508,1,7-Jul-2024,8,147160,1288,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685509,1,7-Jul-2024,2,132120,1224,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685510,1,7-Jul-2024,6,147160,1224,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685511,1,7-Jul-2024,1,99110,1215,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685512,1,7-Jul-2024,1,132120,1402,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685513,1,7-Jul-2024,1,147160,1224,75.2,71-80,Light Rain,83,6.9,,East,10,,0,N,Y,N,Jul,7,2024
685514,1,7-Jul-2024,6,132120,1288,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685515,1,7-Jul-2024,1,132120,1401,75.9,71-80,Overcast,82,8.1,,East,10,,0,N,N,N,Jul,7,2024
685516,1,7-Jul-2024,6,99110,1224,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685517,1,7-Jul-2024,6,87110,1336,75.9,71-80,Overcast,82,8.1,,East,10,,0,N,N,N,Jul,7,2024
685518,1,7-Jul-2024,1,99110,1215,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685519,1,7-Jul-2024,7,132120,1402,75.9,71-80,Overcast,82,8.1,,East,10,,0,N,N,N,Jul,7,2024
685520,1,7-Jul-2024,7,147160,1224,75.9,71-80,Overcast,82,8.1,,East,10,,0,N,N,N,Jul,7,2024
685521,1,7-Jul-2024,7,147160,1224,75.2,71-80,Overcast,83,9.2,,East,10,,0,N,N,N,Jul,7,2024
685522,1,7-Jul-2024,1,99110,1217,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685523,1,7-Jul-2024,14,132120,1215,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685524,1,7-Jul-2024,7,99110,1215,75.2,71-80,Overcast,83,9.2,,East,10,,0,N,N,N,Jul,7,2024
685525,1,7-Jul-2024,1,99110,1288,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685526,1,7-Jul-2024,29,132120,1217,79,71-80,Clear,77,9.2,,South,7,,0,N,N,N,Jul,7,2024
685527,1,7-Jul-2024,3,99110,1288,81,81-90,Clear,69,11.5,,South,7,,0,N,N,N,Jul,7,2024
685528,1,7-Jul-2024,1,132120,1215,75.2,71-80,Overcast,83,9.2,,East,10,,0,N,N,N,Jul,7,2024
685529,1,7-Jul-2024,1,99110,1288,81,81-90,Clear,69,11.5,,South,7,,0,N,N,N,Jul,7,2024
685530,1,7-Jul-2024,6,147160,1215,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685531,1,7-Jul-2024,2,132120,1217,77,71-80,Overcast,76,6.9,,East,10,,0,N,N,N,Jul,7,2024
685532,1,7-Jul-2024,2,132120,1402,77,71-80,Overcast,76,6.9,,East,10,,0,N,N,N,Jul,7,2024
685533,1,7-Jul-2024,2,99110,1215,81,81-90,Clear,69,11.5,,South,7,,0,N,N,N,Jul,7,2024
685534,1,7-Jul-2024,6,132120,1288,81,81-90,Clear,69,11.5,,South,7,,0,N,N,N,Jul,7,2024
685535,1,7-Jul-2024,8,132120,1401,77,71-80,Overcast,76,6.9,,East,10,,0,N,N,N,Jul,7,2024
685536,1,7-Jul-2024,17,99110,1336,77,71-80,Overcast,76,6.9,,East,10,,0,N,N,N,Jul,7,2024
685537,1,7-Jul-2024,1,132120,1301,81,81-90,Clear,69,11.5,,South,7,,0,N,N,N,Jul,7,2024
685538,1,7-Jul-2024,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Jul,7,2024
685539,1,7-Jul-2024,1,132120,1301,81,81-90,Clear,69,11.5,,South,7,,0,N,N,N,Jul,7,2024
